TargetGene,Ensembl_ID
UBE2V1,ENSG00000244687
TMEM189-UBE2V1,ENSG00000124208
TMEM189,ENSG00000240849
CEBPB,ENSG00000172216
CEBPB-AS1,ENSG00000277449
LINC01270,ENSG00000203999
LINC01271,ENSG00000233077
PTPN1,ENSG00000196396
LOC100506175,
RIPOR3,ENSG00000042062
PARD6B,ENSG00000124171
BCAS4,ENSG00000124243
ADNP-AS1,ENSG00000259456
ADNP,ENSG00000101126
DPM1,ENSG00000000419
MOCS3,ENSG00000124217
KCNG1,ENSG00000026559
NFATC2,ENSG00000101096
ZFP64,ENSG00000020256
LOC105372672,
SUMO1P1,ENSG00000241721
PFDN4,ENSG00000101132
FAM210B,ENSG00000124098
AURKA,ENSG00000087586
CSTF1,ENSG00000101138
CASS4,ENSG00000087589
RTFDC1,ENSG00000022277
LINC01716,ENSG00000225657
TFAP2C,ENSG00000087510
SPO11,ENSG00000054796
RAE1,ENSG00000101146
RBM38,ENSG00000132819
CTCFL,ENSG00000124092
PCK1,ENSG00000124253
NKILA,ENSG00000278709
PMEPA1,ENSG00000124225
ANKRD60,ENSG00000124227
PPP4R1L,ENSG00000124224
RAB22A,ENSG00000124209
VAPB,ENSG00000124164
APCDD1L-AS1,ENSG00000231290
LINC01711,ENSG00000268941
STX16,ENSG00000124222
STX16-NPEPL1,ENSG00000254995
GNAS-AS1,ENSG00000235590
LOC101927932,
GNAS,ENSG00000087460
NELFCD,ENSG00000101158
CTSZ,ENSG00000101160
TUBB1,ENSG00000101162
ATP5E,ENSG00000124172
SLMO2-ATP5E,
PRELID3B,ENSG00000101166
SYCP2,ENSG00000196074
PPP1R3D,ENSG00000132825
FAM217B,ENSG00000196227
TAF4,ENSG00000130699
LSM14B,ENSG00000149657
PSMA7,ENSG00000101182
SS18L1,ENSG00000184402
MTG2,ENSG00000101181
HRH3,ENSG00000101180
OSBPL2,ENSG00000130703
ADRM1,ENSG00000130706
LAMA5,ENSG00000130702
RPS21,ENSG00000171858
CABLES2,ENSG00000149679
GATA5,ENSG00000130700
MIR1-1HG,ENSG00000174407
SLCO4A1,ENSG00000101187
LINC00659,ENSG00000228705
MRGBP,ENSG00000101189
OGFR,ENSG00000060491
OGFR-AS1,ENSG00000229873
COL9A3,ENSG00000092758
TCFL5,ENSG00000101190
DIDO1,ENSG00000101191
GID8,ENSG00000101193
LINC01749,ENSG00000272259
LINC01056,ENSG00000237119
YTHDF1,ENSG00000149658
BIRC7,ENSG00000101197
ARFGAP1,ENSG00000101199
KCNQ2,ENSG00000075043
EEF1A2,ENSG00000101210
PPDPF,ENSG00000125534
PTK6,ENSG00000101213
SRMS,ENSG00000125508
FNDC11,ENSG00000125531
HELZ2,ENSG00000130589
GMEB2,ENSG00000101216
MHENCR,ENSG00000232442
STMN3,ENSG00000197457
RTEL1,ENSG00000258366
RTEL1-TNFRSF6B,ENSG00000026036
TNFRSF6B,ENSG00000243509
ARFRP1,ENSG00000101246
ZGPAT,ENSG00000197114
SLC2A4RG,ENSG00000125520
TPD52L2,ENSG00000101150
DNAJC5,ENSG00000101152
UCKL1,ENSG00000198276
ZNF512B,ENSG00000196700
SAMD10,ENSG00000130590
PRPF6,ENSG00000101161
LINC00176,ENSG00000196421
SOX18,ENSG00000203883
TCEA2,ENSG00000171703
RGS19,ENSG00000171700
OPRL1,ENSG00000125510
LKAAEAR1,ENSG00000171695
NPBWR2,ENSG00000125522
PCMTD2,ENSG00000203880
LOC102723544,
KDM5A,ENSG00000073614
CCDC77,ENSG00000120647
B4GALNT3,ENSG00000139044
NINJ2,ENSG00000171840
WNK1,ENSG00000060237
RAD52,ENSG00000002016
ERC1,ENSG00000082805
LINC00942,ENSG00000249628
FBXL14,ENSG00000171823
ADIPOR2,ENSG00000006831
CACNA2D4,ENSG00000151062
DCP1B,ENSG00000151065
FKBP4,ENSG00000004478
ITFG2,ENSG00000111203
FOXM1,ENSG00000111206
RHNO1,ENSG00000171792
TULP3,ENSG00000078246
TEAD4,ENSG00000197905
TSPAN9,ENSG00000011105
THCAT155,ENSG00000287243
CRACR2A,ENSG00000130038
PARP11,ENSG00000111224
CCND2,ENSG00000118971
CCND2-AS1,ENSG00000255920
TIGAR,ENSG00000078237
FGF23,ENSG00000118972
C12orf4,ENSG00000047621
RAD51AP1,ENSG00000111247
AKAP3,ENSG00000111254
NDUFA9,ENSG00000139180
CD9,ENSG00000010278
PLEKHG6,ENSG00000008323
TNFRSF1A,ENSG00000067182
LTBR,ENSG00000111321
CD27-AS1,ENSG00000215039
TAPBPL,ENSG00000139192
VAMP1,ENSG00000139190
MRPL51,ENSG00000111639
NCAPD2,ENSG00000010292
GAPDH,ENSG00000111640
NOP2,ENSG00000111641
CHD4,ENSG00000111642
LPAR5,ENSG00000184574
ING4,ENSG00000111653
ZNF384,ENSG00000126746
PIANP,ENSG00000139200
COPS7A,ENSG00000111652
MLF2,ENSG00000089693
PTMS,ENSG00000159335
GPR162,ENSG00000250510
P3H3,ENSG00000110811
GNB3,ENSG00000111664
CDCA3,ENSG00000111665
USP5,ENSG00000111667
TPI1,ENSG00000111669
SPSB2,ENSG00000111671
LRRC23,ENSG00000010626
ENO2,ENSG00000111674
ATN1,ENSG00000111676
C12orf57,ENSG00000111678
MIR200CHG,ENSG00000257084
PHB2,ENSG00000215021
EMG1,ENSG00000126749
LPCAT3,ENSG00000111684
C1S,ENSG00000182326
C1RL-AS1,ENSG00000205885
C1RL,ENSG00000139178
RBP5,ENSG00000139194
CLSTN3,ENSG00000139182
PEX5,ENSG00000139197
CLEC4C,ENSG00000198178
SLC2A3,ENSG00000059804
FOXJ2,ENSG00000065970
C3AR1,ENSG00000171860
NECAP1,ENSG00000089818
FAM90A1,ENSG00000171847
FAM86FP,ENSG00000164845
RIMKLB,ENSG00000166532
PHC1,ENSG00000111752
M6PR,ENSG00000003056
KLRG1,ENSG00000139187
LOC642846,
LOC101930452,
DDX12P,ENSG00000214826
LOC374443,
CD69,ENSG00000110848
CLEC2B,ENSG00000110852
GABARAPL1,ENSG00000139112
LOC101928100,ENSG00000245648
KLRC4,ENSG00000183542
MAGOHB,ENSG00000111196
STYK1,ENSG00000060140
YBX3,ENSG00000060138
LOC101928162,
SMIM10L1,ENSG00000256537
PRH1,ENSG00000231887
PRH1-TAS2R14,
PRH1-PRR4,ENSG00000275778
ETV6,ENSG00000139083
LRP6,ENSG00000070018
MANSC1,ENSG00000111261
LOH12CR2,ENSG00000205791
BORCS5,ENSG00000165714
DUSP16,ENSG00000111266
CREBL2,ENSG00000111269
GPR19,ENSG00000183150
CDKN1B,ENSG00000111276
APOLD1,ENSG00000178878
DDX47,ENSG00000213782
GPRC5A,ENSG00000013588
HEBP1,ENSG00000013583
HTR7P1,ENSG00000183935
FAM234B,ENSG00000084444
ATF7IP,ENSG00000171681
PLBD1-AS1,ENSG00000256751
PLBD1,ENSG00000121316
WBP11,ENSG00000084463
C12orf60,ENSG00000182993
ART4,ENSG00000111339
ARHGDIB,ENSG00000111348
STRAP,ENSG00000023734
DERA,ENSG00000023697
MGST1,ENSG00000008394
PLEKHA5,ENSG00000052126
AEBP2,ENSG00000139154
PYROXD1,ENSG00000121350
RECQL,ENSG00000004700
GOLT1B,ENSG00000111711
LDHB,ENSG00000111716
KCNJ8,ENSG00000121361
CMAS,ENSG00000111726
C2CD5,ENSG00000111731
LOC105369691,
ETNK1,ENSG00000139163
SOX5,ENSG00000134532
BCAT1,ENSG00000060982
LRMP,ENSG00000118308
CASC1,ENSG00000118307
ETFRF1,ENSG00000205707
KRAS,ENSG00000133703
RASSF8,ENSG00000123094
BHLHE41,ENSG00000123095
ITPR2,ENSG00000123104
INTS13,ENSG00000064102
FGFR1OP2,ENSG00000111790
TM7SF3,ENSG00000064115
MED21,ENSG00000152944
STK38L,ENSG00000211455
ARNTL2,ENSG00000029153
PPFIBP1,ENSG00000110841
MRPS35,ENSG00000061794
KLHL42,ENSG00000087448
CCDC91,ENSG00000123106
LOC100506606,
ERGIC2,ENSG00000087502
IPO8,ENSG00000133704
CAPRIN2,ENSG00000110888
LOC645485,
LINC00941,ENSG00000235884
DDX11,ENSG00000013573
DDX11-AS1,ENSG00000245614
FLJ13224,ENSG00000177340
FAM60A,ENSG00000139146
DENND5B-AS1,ENSG00000255867
DENND5B,ENSG00000170456
ETFBKMT,ENSG00000139160
AMN1,ENSG00000151743
KIAA1551,ENSG00000174718
BICD1,ENSG00000151746
DNM1L,ENSG00000087470
YARS2,ENSG00000139131
PKP2,ENSG00000057294
SYT10,ENSG00000110975
ALG10,ENSG00000139133
ALG10B,ENSG00000175548
CPNE8,ENSG00000139117
KIF21A,ENSG00000139116
ABCD2,ENSG00000173208
C12orf40,ENSG00000180116
SLC2A13,ENSG00000151229
LRRK2,ENSG00000188906
GXYLT1,ENSG00000151233
YAF2,ENSG00000015153
ZCRB1,ENSG00000139168
PPHLN1,ENSG00000134283
PRICKLE1,ENSG00000139174
PUS7L,ENSG00000129317
IRAK4,ENSG00000198001
TWF1,ENSG00000151239
TMEM117,ENSG00000139173
NELL2,ENSG00000184613
ANO6,ENSG00000177119
PLEKHA8P1,ENSG00000134297
LINC00938,ENSG00000273015
ARID2,ENSG00000189079
SCAF11,ENSG00000139218
SLC38A1,ENSG00000111371
SLC38A2,ENSG00000134294
LOC100288798,
SLC38A4,ENSG00000139209
PCED1B,ENSG00000179715
AMIGO2,ENSG00000139211
PCED1B-AS1,ENSG00000247774
LOC105369747,
RPAP3,ENSG00000005175
RAPGEF3,ENSG00000079337
SLC48A1,ENSG00000211584
HDAC7,ENSG00000061273
VDR,ENSG00000111424
TMEM106C,ENSG00000134291
SENP1,ENSG00000079387
PFKM,ENSG00000152556
ASB8,ENSG00000177981
CCDC184,ENSG00000177875
ZNF641,ENSG00000167528
KANSL2,ENSG00000139620
CCNT1,ENSG00000129315
LOC100506125,
CACNB3,ENSG00000167535
DDX23,ENSG00000174243
RND1,ENSG00000172602
CCDC65,ENSG00000139537
ARF3,ENSG00000134287
WNT10B,ENSG00000169884
WNT1,ENSG00000125084
DDN,ENSG00000181418
PRKAG1,ENSG00000181929
RHEBL1,ENSG00000167550
DHH,ENSG00000139549
LMBR1L,ENSG00000139636
TUBA1B,ENSG00000123416
TUBA1A,ENSG00000167552
TROAP,ENSG00000135451
C1QL4,ENSG00000186897
DNAJC22,ENSG00000178401
SPATS2,ENSG00000123352
KCNH3,ENSG00000135519
MCRS1,ENSG00000187778
PRPF40B,ENSG00000110844
FMNL3,ENSG00000161791
TMBIM6,ENSG00000139644
NCKAP5L,ENSG00000167566
BCDIN3D-AS1,ENSG00000258057
BCDIN3D,ENSG00000186666
AQP2,ENSG00000167580
AQP6,ENSG00000086159
RACGAP1,ENSG00000161800
ASIC1,ENSG00000110881
SMARCD1,ENSG00000066117
GPD1,ENSG00000167588
COX14,ENSG00000178449
CERS5,ENSG00000139624
LIMA1,ENSG00000050405
LARP4,ENSG00000161813
DIP2B,ENSG00000066084
ATF1,ENSG00000123268
METTL7A,ENSG00000185432
SLC11A2,ENSG00000110911
LETMD1,ENSG00000050426
CSRNP2,ENSG00000110925
TFCP2,ENSG00000135457
POU6F1,ENSG00000184271
DAZAP2,ENSG00000183283
SMAGP,ENSG00000170545
GALNT6,ENSG00000139629
SLC4A8,ENSG00000050438
SCN8A,ENSG00000196876
LOC105369971,
ANKRD33,ENSG00000167612
ACVR1B,ENSG00000135503
GRASP,ENSG00000161835
NR4A1,ENSG00000123358
ATG101,ENSG00000123395
KRT18,ENSG00000111057
KRT8,ENSG00000170421
EIF4B,ENSG00000063046
TNS2,ENSG00000111077
LOC283335,
SPRYD3,ENSG00000167778
IGFBP6,ENSG00000167779
SOAT2,ENSG00000167780
CSAD,ENSG00000139631
ZNF740,ENSG00000139651
ITGB7,ENSG00000139626
RARG,ENSG00000172819
MFSD5,ENSG00000182544
ESPL1,ENSG00000135476
PFDN5,ENSG00000123349
C12orf10,ENSG00000139637
AAAS,ENSG00000094914
SP1,ENSG00000185591
AMHR2,ENSG00000135409
PRR13,ENSG00000205352
PCBP2,ENSG00000197111
MAP3K12,ENSG00000139625
TARBP2,ENSG00000139546
ATF7,ENSG00000170653
ATP5G2,ENSG00000135390
CALCOCO1,ENSG00000012822
CISTR,ENSG00000260492
HOXC13,ENSG00000123364
HOXC10,ENSG00000180818
HOXC-AS3,ENSG00000251151
HOXC-AS2,ENSG00000250133
HOXC-AS1,ENSG00000250451
HOXC9,ENSG00000180806
HOXC4,ENSG00000198353
HOXC6,ENSG00000197757
HOXC5,ENSG00000172789
SMUG1,ENSG00000123415
CBX5,ENSG00000094916
HNRNPA1,ENSG00000135486
HNRNPA1P10,ENSG00000214223
NFE2,ENSG00000123405
COPZ1,ENSG00000111481
LOC102724050,
ZNF385A,ENSG00000161642
ITGA5,ENSG00000161638
GTSF1,ENSG00000170627
NCKAP1L,ENSG00000123338
MUCL1,ENSG00000172551
NEUROD4,ENSG00000123307
METTL7B,ENSG00000170439
ITGA7,ENSG00000135424
BLOC1S1,ENSG00000135441
BLOC1S1-RDH5,ENSG00000258311
CD63,ENSG00000135404
GDF11,ENSG00000135414
SARNP,ENSG00000205323
ORMDL2,ENSG00000123353
TMEM198B,ENSG00000182796
DNAJC14,ENSG00000135392
MMP19,ENSG00000123342
PYM1,ENSG00000170473
DGKA,ENSG00000065357
PMEL,ENSG00000185664
CDK2,ENSG00000123374
RAB5B,ENSG00000111540
SUOX,ENSG00000139531
IKZF4,ENSG00000123411
RPS26,ENSG00000197728
ERBB3,ENSG00000065361
PA2G4,ENSG00000170515
RPL41,ENSG00000229117
ZC3H10,ENSG00000135482
ESYT1,ENSG00000139641
MYL6B,ENSG00000196465
MYL6,ENSG00000092841
SMARCC2,ENSG00000139613
RNF41,ENSG00000181852
NABP2,ENSG00000139579
ANKRD52,ENSG00000139645
COQ10A,ENSG00000135469
CS,ENSG00000062485
CNPY2,ENSG00000257727
PAN2,ENSG00000135473
IL23A,ENSG00000110944
STAT2,ENSG00000170581
TIMELESS,ENSG00000111602
SPRYD4,ENSG00000176422
GLS2,ENSG00000135423
RBMS2,ENSG00000076067
BAZ2A,ENSG00000076108
ATP5B,ENSG00000110955
PTGES3,ENSG00000110958
NACA,ENSG00000196531
PRIM1,ENSG00000198056
HSD17B6,ENSG00000025423
ZBTB39,ENSG00000166860
TAC3,ENSG00000166863
MYO1A,ENSG00000166866
NEMP1,ENSG00000166881
NAB2,ENSG00000166886
STAT6,ENSG00000166888
LRP1,ENSG00000123384
NXPH4,ENSG00000182379
SHMT2,ENSG00000182199
NDUFA4L2,ENSG00000185633
R3HDM2,ENSG00000179912
INHBC,ENSG00000175189
INHBE,ENSG00000139269
GLI1,ENSG00000111087
ARHGAP9,ENSG00000123329
MARS,ENSG00000166986
DDIT3,ENSG00000175197
MBD6,ENSG00000166987
DCTN2,ENSG00000175203
KIF5A,ENSG00000155980
PIP4K2C,ENSG00000166908
ARHGEF25,ENSG00000240771
SLC26A10,ENSG00000135502
LOC101927583,
B4GALNT1,ENSG00000135454
OS9,ENSG00000135506
AGAP2,ENSG00000135439
TSPAN31,ENSG00000135452
CDK4,ENSG00000135446
MARCH9,ENSG00000139266
CYP27B1,ENSG00000111012
METTL1,ENSG00000037897
EEF1AKMT3,ENSG00000123427
TSFM,ENSG00000123297
AVIL,ENSG00000135407
CTDSP2,ENSG00000175215
LOC100506844,
ATP23,ENSG00000166896
FAM19A2,ENSG00000198673
USP15,ENSG00000135655
MON2,ENSG00000061987
LINC01465,ENSG00000221949
PPM1H,ENSG00000111110
TMEM5,ENSG00000118600
SRGAP1,ENSG00000196935
C12orf66,ENSG00000174206
C12orf56,ENSG00000185306
XPOT,ENSG00000184575
TBK1,ENSG00000183735
RASSF3,ENSG00000153179
GNS,ENSG00000135677
LEMD3,ENSG00000174106
MSRB3,ENSG00000174099
LOC105369187,
LOC100507065,
LLPH-AS1,ENSG00000239335
LLPH,ENSG00000139233
TMBIM4,ENSG00000155957
HELB,ENSG00000127311
CAND1,ENSG00000111530
DYRK2,ENSG00000127334
MDM1,ENSG00000111554
LOC100507195,
RAP1B,ENSG00000127314
LOC100507250,
NUP107,ENSG00000111581
SLC35E3,ENSG00000175782
MDM2,ENSG00000135679
CPM,ENSG00000135678
CPSF6,ENSG00000111605
LYZ,ENSG00000090382
YEATS4,ENSG00000127337
FRS2,ENSG00000166225
CCT2,ENSG00000166226
LRRC10,ENSG00000198812
LOC101928002,
RAB3IP,ENSG00000127328
LINC01481,ENSG00000257815
CNOT2,ENSG00000111596
KCNMB4,ENSG00000135643
PTPRB,ENSG00000127329
PTPRR,ENSG00000153233
THAP2,ENSG00000173451
ZFC3H1,ENSG00000133858
TMEM19,ENSG00000139291
RAB21,ENSG00000080371
TBC1D15,ENSG00000121749
TPH2,ENSG00000139287
LOC100507377,
ATXN7L3B,ENSG00000253719
CAPS2,ENSG00000180881
GLIPR1L1,ENSG00000173401
GLIPR1L2,ENSG00000180481
GLIPR1,ENSG00000139278
KRR1,ENSG00000111615
PHLDA1,ENSG00000139289
NAP1L1,ENSG00000187109
BBS10,ENSG00000179941
OSBPL8,ENSG00000091039
ZDHHC17,ENSG00000186908
CSRP2,ENSG00000175183
E2F7,ENSG00000165891
PPP1R12A,ENSG00000058272
CCDC59,ENSG00000133773
METTL25,ENSG00000127720
TMTC2,ENSG00000179104
C12orf29,ENSG00000133641
CEP290,ENSG00000198707
TMTC3,ENSG00000139324
KITLG,ENSG00000049130
LOC728084,
GALNT4,ENSG00000257594
POC1B,ENSG00000139323
POC1B-GALNT4,ENSG00000259075
ATP2B1-AS1,ENSG00000271614
BTG1,ENSG00000133639
LOC101928617,
EEA1,ENSG00000102189
LOC643339,
NUDT4P2,ENSG00000271121
NUDT4P1,ENSG00000177144
NUDT4,ENSG00000173598
UBE2N,ENSG00000177889
MRPL42,ENSG00000198015
SOCS2-AS1,ENSG00000246985
SOCS2,ENSG00000120833
CRADD,ENSG00000169372
LOC101928731,
CEP83,ENSG00000173588
CEP83-AS1,ENSG00000278916
NDUFA12,ENSG00000184752
NR2C1,ENSG00000120798
FGD6,ENSG00000180263
VEZT,ENSG00000028203
METAP2,ENSG00000111142
USP44,ENSG00000136014
LOC105369921,
SNRPF,ENSG00000139343
LTA4H,ENSG00000111144
ELK3,ENSG00000111145
CDK17,ENSG00000059758
CFAP54,ENSG00000188596
NEDD1,ENSG00000139350
SLC9A7P1,ENSG00000227825
LOC643770,
TMPO,ENSG00000120802
TMPO-AS1,ENSG00000257167
SLC25A3,ENSG00000075415
IKBIP,ENSG00000166130
APAF1,ENSG00000120868
UHRF1BP1L,ENSG00000111647
ACTR6,ENSG00000075089
DEPDC4,ENSG00000166153
SCYL2,ENSG00000136021
GAS2L3,ENSG00000139354
UTP20,ENSG00000120800
ARL1,ENSG00000120805
CHPT1,ENSG00000111666
GNPTAB,ENSG00000111670
DRAM1,ENSG00000136048
WASHC3,ENSG00000120860
NUP37,ENSG00000075188
PARPBP,ENSG00000185480
IGF1,ENSG00000017427
LINC00485,ENSG00000258169
PAH,ENSG00000171759
NT5DC3,ENSG00000111696
TTC41P,ENSG00000214198
HSP90B1,ENSG00000166598
C12orf73,ENSG00000204954
TDG,ENSG00000139372
GLT8D2,ENSG00000120820
HCFC2,ENSG00000111727
NFYB,ENSG00000120837
TXNRD1,ENSG00000198431
EID3,ENSG00000255150
CHST11,ENSG00000171310
C12orf45,ENSG00000151131
ALDH1L2,ENSG00000136010
LOC414300,
WASHC4,ENSG00000136051
APPL2,ENSG00000136044
C12orf75,ENSG00000235162
CKAP4,ENSG00000136026
TCP11L2,ENSG00000166046
POLR3B,ENSG00000013503
RIC8B,ENSG00000111785
LOC100287944,
TMEM263,ENSG00000151135
MTERF2,ENSG00000120832
CRY1,ENSG00000008405
BTBD11,ENSG00000151136
PWP1,ENSG00000136045
PRDM4,ENSG00000110851
LOC728739,
WSCD2,ENSG00000075035
CMKLR1,ENSG00000174600
FICD,ENSG00000198855
SART3,ENSG00000075856
ISCU,ENSG00000136003
TMEM119,ENSG00000183160
SELPLG,ENSG00000110876
CORO1C,ENSG00000110880
SSH1,ENSG00000084112
USP30,ENSG00000135093
USP30-AS1,ENSG00000256262
ALKBH2,ENSG00000189046
UNG,ENSG00000076248
KCTD10,ENSG00000110906
UBE3B,ENSG00000151148
MMAB,ENSG00000139428
MVK,ENSG00000110921
FAM222A,ENSG00000139438
GLTP,ENSG00000139433
TCHP,ENSG00000139437
GIT2,ENSG00000139436
ANKRD13A,ENSG00000076513
IFT81,ENSG00000122970
ATP2A2,ENSG00000174437
ANAPC7,ENSG00000196510
ARPC3,ENSG00000111229
GPN3,ENSG00000111231
FAM216A,ENSG00000204856
VPS29,ENSG00000111237
RAD9B,ENSG00000151164
PPTC7,ENSG00000196850
TCTN1,ENSG00000204852
HVCN1,ENSG00000122986
PPP1CC,ENSG00000186298
CCDC63,ENSG00000173093
FAM109A,ENSG00000198324
SH2B3,ENSG00000111252
ATXN2,ENSG00000204842
BRAP,ENSG00000089234
ACAD10,ENSG00000111271
ALDH2,ENSG00000111275
MAPKAPK5,ENSG00000089022
MAPKAPK5-AS1,ENSG00000234608
TMEM116,ENSG00000198270
ERP29,ENSG00000089248
NAA25,ENSG00000111300
TRAFD1,ENSG00000135148
HECTD4,ENSG00000173064
RPL6,ENSG00000089009
PTPN11,ENSG00000179295
RPH3A,ENSG00000089169
OAS3,ENSG00000111331
RASAL1,ENSG00000111344
CFAP73,ENSG00000186710
DDX54,ENSG00000123064
RITA1,ENSG00000139405
IQCD,ENSG00000166578
TPCN1,ENSG00000186815
SLC8B1,ENSG00000089060
PLBD2,ENSG00000151176
SDS,ENSG00000135094
SDSL,ENSG00000139410
LINC01234,ENSG00000249550
RBM19,ENSG00000122965
TBX3,ENSG00000135111
MED13L,ENSG00000123066
LINC00173,ENSG00000196668
MAP1LC3B2,ENSG00000258102
C12orf49,ENSG00000111412
RNFT2,ENSG00000135119
HRK,ENSG00000135116
FBXW8,ENSG00000174989
TESC,ENSG00000088992
TESC-AS1,ENSG00000258285
FBXO21,ENSG00000135108
RFC5,ENSG00000111445
WSB2,ENSG00000176871
VSIG10,ENSG00000176834
PEBP1,ENSG00000089220
TAOK3,ENSG00000135090
SUDS3,ENSG00000111707
SRRM4,ENSG00000139767
HSPB8,ENSG00000152137
CCDC60,ENSG00000183273
PRKAB1,ENSG00000111725
CIT,ENSG00000122966
BICDL1,ENSG00000135127
RAB35,ENSG00000111737
GCN1,ENSG00000089154
RPLP0,ENSG00000089157
PXN-AS1,ENSG00000255857
PXN,ENSG00000089159
SIRT4,ENSG00000089163
COX6A1,ENSG00000111775
TRIAP1,ENSG00000170855
GATC,ENSG00000257218
SRSF9,ENSG00000111786
NRAV,ENSG00000248008
DYNLL1,ENSG00000088986
COQ5,ENSG00000110871
RNF10,ENSG00000022840
POP5,ENSG00000167272
MLEC,ENSG00000110917
UNC119B,ENSG00000175970
ACADS,ENSG00000122971
SPPL3,ENSG00000157837
XLOC_009911,
HNF1A-AS1,ENSG00000241388
C12orf43,ENSG00000157895
P2RX7,ENSG00000089041
P2RX4,ENSG00000135124
CAMKK2,ENSG00000110931
ANAPC5,ENSG00000089053
RNF34,ENSG00000170633
KDM2B,ENSG00000089094
ORAI1,ENSG00000276045
TMEM120B,ENSG00000188735
RHOF,ENSG00000139725
LINC01089,ENSG00000212694
SETD1B,ENSG00000139718
PSMD9,ENSG00000110801
BCL7A,ENSG00000110987
LOC100506691,
B3GNT4,ENSG00000176383
LOC101593348,
DIABLO,ENSG00000184047
VPS33A,ENSG00000139719
CLIP1-AS1,ENSG00000257097
CLIP1,ENSG00000130779
ZCCHC8,ENSG00000033030
RSRC2,ENSG00000111011
KNTC1,ENSG00000184445
DENR,ENSG00000139726
HIP1R,ENSG00000130787
VPS37B,ENSG00000139722
ABCB9,ENSG00000150967
OGFOD2,ENSG00000111325
ARL6IP4,ENSG00000182196
MPHOSPH9,ENSG00000051825
C12orf65,ENSG00000130921
CDK2AP1,ENSG00000111328
SBNO1,ENSG00000139697
KMT5A,ENSG00000183955
RILPL2,ENSG00000150977
SNRNP35,ENSG00000184209
RILPL1,ENSG00000188026
LOC101927415,
TMED2,ENSG00000086598
DDX55,ENSG00000111364
GTF2H3,ENSG00000111358
EIF2B1,ENSG00000111361
TCTN2,ENSG00000168778
ATP6V0A2,ENSG00000185344
CCDC92,ENSG00000119242
RFLNA,ENSG00000178882
ZNF664,ENSG00000179195
NCOR2,ENSG00000196498
SCARB1,ENSG00000073060
UBC,ENSG00000150991
DHX37,ENSG00000150990
BRI3BP,ENSG00000184992
AACS,ENSG00000081760
LINC00939,ENSG00000249267
LINC00944,ENSG00000256128
LOC440117,
LOC101927592,
SLC15A4,ENSG00000139370
LOC283352,ENSG00000249196
LOC100190940,
STX2,ENSG00000111450
RAN,ENSG00000132341
ADGRD1,ENSG00000111452
LACAT8,ENSG00000256151
SFSWAP,ENSG00000061936
MMP17,ENSG00000198598
ULK1,ENSG00000177169
PUS1,ENSG00000177192
EP400,ENSG00000183495
EP400NL,ENSG00000185684
DDX51,ENSG00000185163
NOC4L,ENSG00000184967
LOC100130238,
FBRSL1,ENSG00000112787
LRCOL1,ENSG00000204583
POLE,ENSG00000177084
PXMP2,ENSG00000176894
PGAM5,ENSG00000247077
ANKLE2,ENSG00000176915
GOLGA3,ENSG00000090615
CHFR,ENSG00000072609
LOC101928530,
ZNF605,ENSG00000196458
ZNF26,ENSG00000198393
LOC101928597,
ZNF84,ENSG00000198040
ZNF140,ENSG00000196387
ZNF891,ENSG00000214029
ZNF10,ENSG00000256223
ZNF268,ENSG00000090612
IL5RA,ENSG00000091181
TRNT1,ENSG00000072756
CRBN,ENSG00000113851
SETMAR,ENSG00000170364
SUMF1,ENSG00000144455
ITPR1-AS1,ENSG00000231249
ITPR1,ENSG00000150995
BHLHE40,ENSG00000134107
BHLHE40-AS1,ENSG00000235831
ARL8B,ENSG00000134108
EDEM1,ENSG00000134109
LMCD1-AS1,ENSG00000227110
LMCD1,ENSG00000071282
OXTR,ENSG00000180914
RAD18,ENSG00000070950
SRGAP3,ENSG00000196220
THUMPD3,ENSG00000134077
THUMPD3-AS1,ENSG00000206573
SETD5,ENSG00000168137
MTMR14,ENSG00000163719
BRPF1,ENSG00000156983
OGG1,ENSG00000114026
CAMK1,ENSG00000134072
ARPC4,ENSG00000241553
ARPC4-TTLL3,ENSG00000250151
TADA3,ENSG00000171148
TTLL3,ENSG00000214021
RPUSD3,ENSG00000156990
CIDEC,ENSG00000187288
JAGN1,ENSG00000171135
IL17RE,ENSG00000163701
IL17RC,ENSG00000163702
CRELD1,ENSG00000163703
PRRT3,ENSG00000163704
EMC3-AS1,ENSG00000180385
LOC401052,
EMC3,ENSG00000125037
CIDECP,ENSG00000186162
FANCD2,ENSG00000144554
BRK1,ENSG00000254999
VHL,ENSG00000134086
IRAK2,ENSG00000134070
TATDN2,ENSG00000157014
GHRL,ENSG00000157017
SEC13,ENSG00000157020
ATG7,ENSG00000197548
VGLL4,ENSG00000144560
TAMM41,ENSG00000144559
SYN2,ENSG00000157152
TSEN2,ENSG00000154743
MKRN2,ENSG00000075975
RAF1,ENSG00000132155
CAND2,ENSG00000144712
RPL32,ENSG00000144713
LINC02022,ENSG00000232746
IQSEC1,ENSG00000144711
NUP210,ENSG00000132182
HDAC11-AS1,ENSG00000244502
HDAC11,ENSG00000163517
FBLN2,ENSG00000163520
LINC00620,ENSG00000224514
FGD5P1,ENSG00000275340
CHCHD4,ENSG00000163528
TMEM43,ENSG00000170876
XPC,ENSG00000154767
LSM3,ENSG00000170860
LINC01267,ENSG00000251576
SLC6A6,ENSG00000131389
CCDC174,ENSG00000154781
FGD5-AS1,ENSG00000225733
